Day,Title,TitleFa,GrammarFocus,GrammarFocusFa,LessonLevel,SentenceId,Role,GermanText,Translation,TranslationFa,SentenceLevel
10,"Articles: der, die, das",حروف تعریف,Definite and indefinite articles,حروف تعریف معین و نامعین,A1,5,received,Wo ist die Katze?,Where is the cat?,گربه کجاست؟,A1
10,"Articles: der, die, das",حروف تعریف,Definite and indefinite articles,حروف تعریف معین و نامعین,A1,6,sent,Die Katze ist unter dem Tisch.,The cat is under the table.,گربه زیر میز است.,A1
10,"Articles: der, die, das",حروف تعریف,Definite and indefinite articles,حروف تعریف معین و نامعین,A1,7,received,Brauchst du einen Stift?,Do you need a pen?,قلم لازم داری؟,A1
10,"Articles: der, die, das",حروف تعریف,Definite and indefinite articles,حروف تعریف معین و نامعین,A1,8,sent,"Ja, ich brauche einen Stift und ein Heft.","Yes, I need a pen and a notebook.",بله، یک قلم و یک دفتر لازم دارم.,A1
10,"Articles: der, die, das",حروف تعریف,Definite and indefinite articles,حروف تعریف معین و نامعین,A1,9,received,Der Tisch ist aus Holz. Und der Stuhl?,The table is made of wood. And the chair?,میز از چوب است. و صندلی؟,A1
10,"Articles: der, die, das",حروف تعریف,Definite and indefinite articles,حروف تعریف معین و نامعین,A1,10,sent,Der Stuhl ist auch aus Holz.,The chair is also made of wood.,صندلی هم از چوب است.,A1
10,"Articles: der, die, das",حروف تعریف,Definite and indefinite articles,حروف تعریف معین و نامعین,A1,11,received,Ist das Wasser kalt?,Is the water cold?,آب سرد است؟,A1
10,"Articles: der, die, das",حروف تعریف,Definite and indefinite articles,حروف تعریف معین و نامعین,A1,12,sent,"Nein, das Wasser ist warm.","No, the water is warm.",نه، آب گرم است.,A1
11,Food & Groceries,غذا و خواربار,Ich hätte gern... (I would like...),من می‌خواستم...,A1,1,received,Guten Tag! Was hätten Sie gern?,Good day! What would you like?,روز بخیر! چه چیزی میل دارید؟,A1
11,Food & Groceries,غذا و خواربار,Ich hätte gern... (I would like...),من می‌خواستم...,A1,2,sent,Ich hätte gern ein Kilo Äpfel.,I would like a kilo of apples.,یک کیلو سیب می‌خواستم.,A1
11,Food & Groceries,غذا و خواربار,Ich hätte gern... (I would like...),من می‌خواستم...,A1,3,received,Sonst noch etwas?,Anything else?,چیز دیگه‌ای؟,A1
11,Food & Groceries,غذا و خواربار,Ich hätte gern... (I would like...),من می‌خواستم...,A1,4,sent,"Ja, ich brauche auch Brot und Butter.","Yes, I also need bread and butter.",بله، نان و کره هم لازم دارم.,A1
11,Food & Groceries,غذا و خواربار,Ich hätte gern... (I would like...),من می‌خواستم...,A1,5,received,Das Brot kostet zwei Euro fünfzig.,The bread costs two euros fifty.,نان دو یورو و پنجاه سنت است.,A1
11,Food & Groceries,غذا و خواربار,Ich hätte gern... (I would like...),من می‌خواستم...,A1,6,sent,Haben Sie auch frische Tomaten?,Do you also have fresh tomatoes?,گوجه فرنگی تازه هم دارید؟,A1
11,Food & Groceries,غذا و خواربار,Ich hätte gern... (I would like...),من می‌خواستم...,A1,7,received,"Ja, die Tomaten sind sehr frisch heute.","Yes, the tomatoes are very fresh today.",بله، گوجه‌ها امروز خیلی تازه هستند.,A1
11,Food & Groceries,غذا و خواربار,Ich hätte gern... (I would like...),من می‌خواستم...,A1,8,sent,"Gut, ich nehme ein halbes Kilo.","Good, I will take half a kilo.",خوب، نیم کیلو می‌خواهم.,A1
11,Food & Groceries,غذا و خواربار,Ich hätte gern... (I would like...),من می‌خواستم...,A1,9,received,Möchten Sie eine Tüte?,Would you like a bag?,کیسه می‌خواهید؟,A1
11,Food & Groceries,غذا و خواربار,Ich hätte gern... (I would like...),من می‌خواستم...,A1,10,sent,"Nein danke, ich habe eine Tasche.","No thanks, I have a bag.",نه ممنون، کیف دارم.,A1
11,Food & Groceries,غذا و خواربار,Ich hätte gern... (I would like...),من می‌خواستم...,A1,11,received,Das macht zusammen sieben Euro zwanzig.,That comes to seven euros twenty altogether.,مجموعا هفت یورو و بیست سنت می‌شود.,A1
11,Food & Groceries,غذا و خواربار,Ich hätte gern... (I would like...),من می‌خواستم...,A1,12,sent,Hier bitte. Vielen Dank!,Here you go. Thank you very much!,بفرمایید. خیلی ممنون!,A1
12,Telling Time,ساعت,Wie spät ist es? Es ist...,ساعت چند است؟ ساعت...,A1,1,received,"Entschuldigung, wie spät ist es?","Excuse me, what time is it?",ببخشید، ساعت چند است؟,A1
12,Telling Time,ساعت,Wie spät ist es? Es ist...,ساعت چند است؟ ساعت...,A1,2,sent,Es ist zehn Uhr.,It is ten o'clock.,ساعت ده است.,A1
12,Telling Time,ساعت,Wie spät ist es? Es ist...,ساعت چند است؟ ساعت...,A1,3,received,Wann beginnt der Film?,When does the movie start?,فیلم کی شروع می‌شود؟,A1
12,Telling Time,ساعت,Wie spät ist es? Es ist...,ساعت چند است؟ ساعت...,A1,4,sent,Der Film beginnt um halb acht.,The movie starts at half past seven.,فیلم ساعت هفت و نیم شروع می‌شود.,A1
12,Telling Time,ساعت,Wie spät ist es? Es ist...,ساعت چند است؟ ساعت...,A1,5,received,Und wann endet er?,And when does it end?,و کی تمام می‌شود؟,A1
12,Telling Time,ساعت,Wie spät ist es? Es ist...,ساعت چند است؟ ساعت...,A1,6,sent,Er endet um Viertel vor zehn.,It ends at quarter to ten.,ساعت ده و ربع کم تمام می‌شود.,A1
12,Telling Time,ساعت,Wie spät ist es? Es ist...,ساعت چند است؟ ساعت...,A1,7,received,Um wie viel Uhr stehst du auf?,What time do you get up?,ساعت چند بیدار می‌شوی؟,A1
12,Telling Time,ساعت,Wie spät ist es? Es ist...,ساعت چند است؟ ساعت...,A1,8,sent,Ich stehe um sieben Uhr auf.,I get up at seven o'clock.,ساعت هفت بیدار می‌شوم.,A1
12,Telling Time,ساعت,Wie spät ist es? Es ist...,ساعت چند است؟ ساعت...,A1,9,received,Wann isst du Mittagessen?,When do you eat lunch?,کی ناهار می‌خوری؟,A1
12,Telling Time,ساعت,Wie spät ist es? Es ist...,ساعت چند است؟ ساعت...,A1,10,sent,Ich esse um zwölf Uhr dreißig Mittagessen.,I eat lunch at twelve thirty.,ساعت دوازده و نیم ناهار می‌خورم.,A1
12,Telling Time,ساعت,Wie spät ist es? Es ist...,ساعت چند است؟ ساعت...,A1,11,received,Der Zug kommt um Viertel nach drei.,The train comes at quarter past three.,قطار ساعت سه و ربع می‌آید.,A1
12,Telling Time,ساعت,Wie spät ist es? Es ist...,ساعت چند است؟ ساعت...,A1,12,sent,Danke! Dann habe ich noch Zeit.,Thanks! Then I still have time.,ممنون! پس هنوز وقت دارم.,A1
13,Weather,آب و هوا,Es ist... + weather adjectives,هوا... است + صفات آب و هوا,A1,1,received,Wie ist das Wetter heute?,How is the weather today?,هوا امروز چطور است؟,A1
13,Weather,آب و هوا,Es ist... + weather adjectives,هوا... است + صفات آب و هوا,A1,2,sent,Es ist sonnig und warm.,It is sunny and warm.,هوا آفتابی و گرم است.,A1
13,Weather,آب و هوا,Es ist... + weather adjectives,هوا... است + صفات آب و هوا,A1,3,received,Scheint die Sonne?,Is the sun shining?,آفتاب می‌تابد؟,A1
13,Weather,آب و هوا,Es ist... + weather adjectives,هوا... است + صفات آب و هوا,A1,4,sent,"Ja, die Sonne scheint und es ist fünfundzwanzig Grad.","Yes, the sun is shining and it is twenty-five degrees.",بله، آفتاب می‌تابد و بیست و پنج درجه است.,A1
13,Weather,آب و هوا,Es ist... + weather adjectives,هوا... است + صفات آب و هوا,A1,5,received,Regnet es morgen?,Will it rain tomorrow?,فردا باران می‌بارد؟,A1
13,Weather,آب و هوا,Es ist... + weather adjectives,هوا... است + صفات آب و هوا,A1,6,sent,"Ja, morgen regnet es und es wird kalt.","Yes, tomorrow it will rain and it will be cold.",بله، فردا باران می‌بارد و سرد می‌شود.,A1
13,Weather,آب و هوا,Es ist... + weather adjectives,هوا... است + صفات آب و هوا,A1,7,received,Was ist deine Lieblingsjahreszeit?,What is your favorite season?,فصل مورد علاقه‌ات چیه؟,A1
13,Weather,آب و هوا,Es ist... + weather adjectives,هوا... است + صفات آب و هوا,A1,8,sent,Ich mag den Frühling. Es ist nicht zu heiß und nicht zu kalt.,I like spring. It is not too hot and not too cold.,من بهار را دوست دارم. نه خیلی گرم است نه خیلی سرد.,A1
13,Weather,آب و هوا,Es ist... + weather adjectives,هوا... است + صفات آب و هوا,A1,9,received,Im Winter schneit es oft in Deutschland.,In winter it often snows in Germany.,در زمستان در آلمان اغلب برف می‌بارد.,A1
13,Weather,آب و هوا,Es ist... + weather adjectives,هوا... است + صفات آب و هوا,A1,10,sent,Schneit es auch in München?,Does it also snow in Munich?,در مونیخ هم برف می‌بارد؟,A1
13,Weather,آب و هوا,Es ist... + weather adjectives,هوا... است + صفات آب و هوا,A1,11,received,"Ja, im Dezember und Januar schneit es viel.","Yes, in December and January it snows a lot.",بله، در دسامبر و ژانویه خیلی برف می‌بارد.,A1
13,Weather,آب و هوا,Es ist... + weather adjectives,هوا... است + صفات آب و هوا,A1,12,sent,Im Iran ist der Sommer sehr heiß.,In Iran the summer is very hot.,در ایران تابستان خیلی گرم است.,A1
14,Hobbies & Free Time,سرگرمی‌ها و اوقات فراغت,Verb + gern: Ich spiele gern...,فعل + با میل: من با میل بازی می‌کنم...,A1,1,received,Was machst du in deiner Freizeit?,What do you do in your free time?,اوقات فراغتت چه کار می‌کنی؟,A1
14,Hobbies & Free Time,سرگرمی‌ها و اوقات فراغت,Verb + gern: Ich spiele gern...,فعل + با میل: من با میل بازی می‌کنم...,A1,2,sent,Ich lese gern Bücher und höre Musik.,I like reading books and listening to music.,کتاب خواندن و موسیقی گوش دادن را دوست دارم.,A1
14,Hobbies & Free Time,سرگرمی‌ها و اوقات فراغت,Verb + gern: Ich spiele gern...,فعل + با میل: من با میل بازی می‌کنم...,A1,3,received,Welche Musik hörst du gern?,What music do you like listening to?,چه موسیقی‌ای گوش می‌دهی؟,A1
14,Hobbies & Free Time,سرگرمی‌ها و اوقات فراغت,Verb + gern: Ich spiele gern...,فعل + با میل: من با میل بازی می‌کنم...,A1,4,sent,Ich höre gern Pop und klassische Musik.,I like listening to pop and classical music.,پاپ و موسیقی کلاسیک گوش می‌دهم.,A1
14,Hobbies & Free Time,سرگرمی‌ها و اوقات فراغت,Verb + gern: Ich spiele gern...,فعل + با میل: من با میل بازی می‌کنم...,A1,5,received,Treibst du Sport?,Do you do sports?,ورزش می‌کنی؟,A1
14,Hobbies & Free Time,سرگرمی‌ها و اوقات فراغت,Verb + gern: Ich spiele gern...,فعل + با میل: من با میل بازی می‌کنم...,A1,6,sent,"Ja, ich schwimme gern und fahre Fahrrad.","Yes, I like swimming and riding my bike.",بله، شنا کردن و دوچرخه‌سواری را دوست دارم.,A1
14,Hobbies & Free Time,سرگرمی‌ها و اوقات فراغت,Verb + gern: Ich spiele gern...,فعل + با میل: من با میل بازی می‌کنم...,A1,7,received,Spielst du ein Instrument?,Do you play an instrument?,آیا سازی می‌زنی؟,A1
14,Hobbies & Free Time,سرگرمی‌ها و اوقات فراغت,Verb + gern: Ich spiele gern...,فعل + با میل: من با میل بازی می‌کنم...,A1,8,sent,"Ja, ich spiele Gitarre.","Yes, I play guitar.",بله، گیتار می‌زنم.,A1
14,Hobbies & Free Time,سرگرمی‌ها و اوقات فراغت,Verb + gern: Ich spiele gern...,فعل + با میل: من با میل بازی می‌کنم...,A1,9,received,Wie oft gehst du ins Kino?,How often do you go to the cinema?,چند وقت یکبار سینما می‌روی؟,A1
14,Hobbies & Free Time,سرگرمی‌ها و اوقات فراغت,Verb + gern: Ich spiele gern...,فعل + با میل: من با میل بازی می‌کنم...,A1,10,sent,Ich gehe einmal pro Woche ins Kino.,I go to the cinema once a week.,هفته‌ای یکبار سینما می‌روم.,A1
14,Hobbies & Free Time,سرگرمی‌ها و اوقات فراغت,Verb + gern: Ich spiele gern...,فعل + با میل: من با میل بازی می‌کنم...,A1,11,received,Malst du auch gern?,Do you also like painting?,نقاشی هم دوست داری؟,A1
14,Hobbies & Free Time,سرگرمی‌ها و اوقات فراغت,Verb + gern: Ich spiele gern...,فعل + با میل: من با میل بازی می‌کنم...,A1,12,sent,"Nein, ich male nicht gern, aber ich fotografiere gern.","No, I don't like painting, but I like photography.",نه، نقاشی دوست ندارم، ولی عکاسی را دوست دارم.,A1
15,At the Restaurant,در رستوران,Accusative case basics: Ich nehme den/die/das,حالت مفعولی پایه: من ... را می‌گیرم,A1,1,received,Guten Abend! Haben Sie reserviert?,Good evening! Have you reserved?,عصر بخیر! رزرو کرده‌اید؟,A1
15,At the Restaurant,در رستوران,Accusative case basics: Ich nehme den/die/das,حالت مفعولی پایه: من ... را می‌گیرم,A1,2,sent,"Ja, auf den Namen Ahmadi für zwei Personen.","Yes, under the name Ahmadi for two people.",بله، به نام احمدی برای دو نفر.,A1
15,At the Restaurant,در رستوران,Accusative case basics: Ich nehme den/die/das,حالت مفعولی پایه: من ... را می‌گیرم,A1,3,received,"Bitte sehr, hier ist Ihre Speisekarte.","Here you go, here is your menu.",بفرمایید، اینم منوی شما.,A1
